station_number, date, time, air_temperature, quality
72090,2005-08-31,18:00:00,13.1,G
52510,1988-01-05,11:00:00,6,Y
102390,2008-03-30,01:00:00,2.1,Y
74490,1980-10-30,06:00:00,0.5,G
108320,2004-03-13,21:00:00,-0.8,G
162860,1977-04-27,03:00:00,0.8,G
135460,2011-01-15,02:00:00,-19.4,G
96190,2001-01-05,13:00:00,2.6,Y
191720,2007-11-22,06:00:00,-2.9,G
86370,1969-12-05,15:00:00,-11,Y
134590,1991-12-17,06:00:00,-8,G
147560,2011-01-03,04:00:00,-7.9,G
158740,1999-07-31,03:00:00,3.3,G
66400,1997-06-20,06:00:00,13,G
188800,1996-02-28,06:00:00,-6.6,G
89240,1960-06-06,00:00:00,10,Y
86480,1969-05-04,09:00:00,9,Y
147570,1987-02-24,21:00:00,-25.1,G
122360,1992-09-12,18:00:00,6.5,G
166910,2001-08-02,08:00:00,2.9,Y
178970,2015-05-19,02:00:00,-4.8,G
82350,1999-07-22,02:00:00,13.1,Y
162980,2002-04-16,18:00:00,1.8,G
126300,1988-02-08,12:00:00,-2.3,G
96350,1990-12-11,04:00:00,-0.9,Y
169860,2006-09-16,04:00:00,2.2,Y
105070,2000-01-01,00:00:00,-11,G
180940,2009-02-11,20:00:00,-15.4,Y
172940,2005-03-27,05:00:00,-2.3,Y
82350,2001-10-19,04:00:00,8.2,Y
125440,2012-06-23,14:00:00,16.5,G
133500,2013-12-26,18:00:00,-4.9,G
54230,1992-12-07,03:00:00,4.5,G
157870,2009-08-20,03:00:00,3.3,G
97110,1967-10-08,06:00:00,7.6,G
96350,1971-08-18,22:00:00,15,Y
82260,2016-02-02,21:00:00,4.6,G
151380,1963-03-01,16:00:00,5,Y
74300,1998-05-31,16:00:00,20.3,Y
85240,2002-03-16,07:00:00,-2.2,Y
188850,2012-08-24,11:00:00,8.4,G
123060,2001-11-18,13:00:00,1.9,Y
53300,1982-03-13,03:00:00,0.8,G
161940,1973-11-25,13:00:00,-4.2,Y
97100,2012-08-25,22:00:00,9.2,G
76000,1980-07-27,06:00:00,18.8,G
66400,2011-01-17,20:00:00,1.6,G
180760,2011-05-09,18:00:00,10,G
189720,2012-09-03,18:00:00,7.4,G
97510,1989-03-26,09:00:00,2.1,G
85050,1997-12-24,01:00:00,-1.2,Y
64020,1998-02-17,14:00:00,3.7,Y
96350,1969-05-20,01:00:00,3.2,Y
106160,2007-06-25,03:00:00,12.6,G
133180,2013-04-07,07:00:00,-5.1,G
139260,2006-09-20,14:00:00,17.5,Y
52360,1999-01-13,12:00:00,-2.8,G
82360,1997-11-23,06:00:00,1.2,G
125450,1985-04-30,12:00:00,5.9,G
97110,1957-12-03,05:00:00,0.2,Y
86420,1996-11-02,16:00:00,11.4,Y
97190,1972-08-29,18:00:00,14.7,G
82090,2011-11-25,01:00:00,10.5,G
136360,1968-02-10,06:00:00,-23.1,G
147420,2007-10-14,12:00:00,4.8,G
97530,1982-11-04,23:00:00,-1.3,Y
55570,2011-05-27,03:00:00,10.3,G
78290,1998-03-04,18:00:00,5.1,G
122260,2006-04-30,00:00:00,1.6,G
71420,1995-09-07,07:00:00,14.2,Y
166900,1995-07-10,21:00:00,6.3,G
135460,2014-02-01,00:00:00,-6.4,G
162860,2002-08-11,18:00:00,17.7,G
161710,2016-02-29,08:00:00,-10,G
140480,2005-12-21,05:00:00,-11.9,Y
78290,2012-07-12,11:00:00,20,G
155960,2015-10-24,11:00:00,0.2,G
65160,1962-04-04,07:00:00,5.3,Y
127130,2003-03-19,06:00:00,5.2,G
62250,2015-10-13,22:00:00,6.4,G
96350,1962-04-24,19:00:00,11.2,Y
78140,1979-05-03,06:00:00,3.1,G
87150,1962-12-07,03:00:00,4,Y
107140,2006-03-13,02:00:00,-19.8,Y
169860,2003-02-05,00:00:00,-26.7,G
166940,2006-10-13,10:00:00,6.5,Y
124300,2010-12-17,09:00:00,-8.8,G
85240,1991-05-22,13:00:00,15.2,Y
78400,1982-09-13,05:00:00,10.1,Y
72070,1967-01-09,18:00:00,-10.3,G
179740,2003-06-28,18:00:00,15.6,G
93230,1990-05-10,00:00:00,10.7,G
85240,1967-06-10,17:00:00,12.2,Y
71190,2003-11-27,01:00:00,7.6,Y
96040,1999-07-22,07:00:00,15.8,Y
191720,2003-11-09,07:00:00,-7.4,Y
82230,1983-06-01,18:00:00,17.3,G
85460,2002-03-13,14:00:00,-1.3,Y
74390,1973-04-30,09:00:00,5,G
86370,1956-03-16,13:00:00,-0.6,Y
139120,1999-11-18,14:00:00,0.5,Y
82260,2014-07-26,07:00:00,24.1,G
71420,2013-10-24,16:00:00,11.5,G
78400,1988-01-14,03:00:00,2.2,G
82260,1997-02-19,03:00:00,0.8,G
147570,1968-01-16,06:00:00,-14.5,G
71420,2010-09-16,07:00:00,12.7,G
96350,1965-01-04,13:00:00,-2.2,Y
136420,2006-07-26,00:00:00,11.5,G
71470,1990-06-13,02:00:00,13,Y
66420,1997-02-16,04:00:00,-13.7,Y
134590,1984-08-30,18:00:00,8.1,G
125440,2016-05-11,11:00:00,9,G
145130,2004-05-14,01:00:00,1.6,Y
126290,2009-07-24,04:00:00,14.1,Y
82110,2009-10-25,12:00:00,6.6,G
125450,1987-10-01,03:00:00,-3.8,G
103420,2013-09-09,03:00:00,1.6,G
66040,1993-01-08,09:00:00,4,G
161790,1994-11-25,06:00:00,-2.8,G
114140,2003-08-24,10:00:00,18.1,Y
162860,1971-02-02,21:00:00,-5.8,Y
138240,1962-11-09,17:00:00,1,Y
132030,2003-03-12,05:00:00,-7.6,Y
99450,1985-08-18,00:00:00,14.9,G
134110,1958-06-27,07:00:00,14.8,Y
64330,1989-08-27,18:00:00,11.6,G
72420,1979-03-19,03:00:00,-11,G
172940,2015-01-26,01:00:00,-11.9,G
86480,1978-10-26,03:00:00,1.8,G
133180,2003-09-19,00:00:00,10.8,G
87360,1995-06-05,00:00:00,14.6,G
183980,1983-02-25,15:00:00,-5,G
73660,1965-02-11,18:00:00,-0.9,G
117160,1952-12-07,18:00:00,-0.2,Y
136410,2012-10-18,22:00:00,4.8,G
127240,1971-09-07,06:00:00,9.9,G
64030,1975-05-22,12:00:00,6.2,G
155940,1995-11-20,06:00:00,-17.6,G
134110,2013-10-31,19:00:00,2.5,G
84520,2008-09-16,00:00:00,5.7,G
146350,2003-04-05,17:00:00,-2.8,Y
86480,1965-05-13,08:00:00,13,Y
122610,1967-04-16,12:00:00,3,G
71470,1977-07-08,12:00:00,23.2,G
78290,2000-12-30,17:00:00,-0.9,Y
105260,2012-03-15,09:00:00,7.6,G
125440,2005-03-12,15:00:00,-8.5,G
96350,1981-05-15,05:00:00,6.8,Y
66410,1973-02-23,11:00:00,1,Y
62040,2011-05-21,20:00:00,12.9,G
134410,2006-10-08,23:00:00,4.2,Y
94390,2007-06-25,13:00:00,16.6,Y
151240,1999-08-20,07:00:00,11.2,Y
125170,2012-08-25,18:00:00,9.8,G
97200,1977-01-14,07:00:00,-5,Y
72420,2011-10-04,02:00:00,15,G
68550,1959-08-23,18:00:00,22,Y
87360,1990-05-23,19:24:00,9.8,Y
162860,1983-01-20,19:00:00,-4.7,Y
85040,1980-11-18,00:00:00,8.7,G
55570,2000-04-12,01:00:00,3.9,Y
192830,1961-12-29,06:00:00,-22,G
97200,1981-09-24,07:00:00,10.8,Y
97110,1985-03-04,19:00:00,-9.4,Y
97200,1980-10-11,12:00:00,9.1,G
161710,2016-04-21,04:00:00,-2.1,G
91370,1985-08-02,18:00:00,12.4,G
147090,2005-08-11,14:00:00,15.4,Y
81630,1966-12-20,18:00:00,0.5,G
151380,2009-12-03,04:00:00,-9.7,Y
177920,1983-07-12,18:00:00,8.6,G
81350,2005-12-09,09:00:00,1.9,G
146050,2005-09-22,15:00:00,11.3,G
180940,1981-01-31,23:00:00,-4.6,Y
167800,2013-05-17,07:00:00,12.6,G
97530,1962-12-08,19:00:00,0.8,Y
86370,1963-06-25,02:00:00,12.2,Y
74460,1977-12-22,01:00:00,0.8,Y
96190,1999-01-14,02:00:00,-7.7,Y
154730,2007-01-03,10:00:00,-8.4,Y
87450,1977-01-27,00:00:00,3,G
136360,2014-03-30,06:00:00,-0.2,G
64030,1964-08-29,06:00:00,14,G
117170,2003-02-20,06:00:00,-10,G
117610,1962-10-05,06:00:00,6.4,G
179960,2005-09-21,16:00:00,4.3,Y
95640,1966-06-16,18:00:00,26.8,G
86370,1966-06-03,18:00:00,12.2,Y
66400,2001-10-22,16:00:00,8.8,Y
84050,2001-06-21,06:00:00,11.8,G
83190,2007-02-12,21:00:00,-0.6,G
155790,1999-12-06,18:00:00,-27.6,G
93220,2010-11-04,14:00:00,7.5,G
127130,2010-09-06,11:00:00,14.8,G
180940,1983-02-20,19:00:00,-23.7,Y
159880,2010-04-24,04:00:00,-4,Y
117430,2000-08-30,10:00:00,17.8,Y
162980,1965-02-07,18:00:00,-2.1,G
140360,1964-03-31,15:00:00,-2,Y
82350,2009-11-23,05:00:00,7.8,Y
82230,1965-12-21,12:00:00,-4.4,G
97110,1967-11-03,16:00:00,8.3,Y
82360,2007-07-27,21:00:00,12.9,G
138240,1975-09-08,12:00:00,13.8,G
62040,2011-11-30,16:00:00,6.9,G
105260,2000-11-30,13:00:00,8.3,Y
140360,2002-12-02,21:00:00,-4.4,G
83640,1952-06-03,00:00:00,9.7,Y
94390,2014-04-24,16:00:00,12.6,G
137110,1983-04-01,18:00:00,0.8,G
134110,1987-04-11,19:00:00,0,Y
74180,1969-10-08,09:00:00,14.6,Y
65160,1969-10-30,22:00:00,3.6,Y
62410,1955-06-28,20:00:00,14.6,Y
83130,1979-12-31,06:00:00,-2.3,G
140460,2013-06-21,20:00:00,12.5,G
96350,1973-11-25,14:00:00,-4.2,Y
74300,2003-06-14,00:00:00,9.1,G
84050,2003-05-21,08:00:00,9.4,Y
99450,2007-02-18,21:00:00,-2,G
86420,1998-11-27,20:00:00,-1,Y
170860,2006-01-16,23:00:00,-3.6,Y
98290,1992-02-15,06:00:00,-2.4,G
140480,2013-08-23,16:00:00,15.6,G
94390,2014-10-01,21:00:00,4.3,G
172770,2015-05-28,13:00:00,10.4,G
85240,1988-01-17,04:00:00,0,Y
85050,2008-03-10,09:00:00,5.7,G
66410,1964-08-17,05:00:00,7.6,Y
124390,1973-09-12,15:00:00,5.6,G
54290,2004-10-24,05:00:00,12.6,Y
170860,2013-01-26,07:00:00,-19.3,G
68560,2011-06-21,07:00:00,14.4,G
169880,1971-09-13,12:00:00,6.3,G
76530,2006-04-07,12:00:00,8.2,G
157860,2011-04-10,18:00:00,2.6,G
65020,1986-04-11,15:00:00,1.2,G
108110,1971-09-10,12:00:00,13.2,G
77180,1975-05-26,15:00:00,10.2,G
133570,1989-05-21,02:00:00,-0.9,Y
95320,1987-07-26,12:00:00,14.6,G
106160,2004-05-11,09:00:00,8.9,G
68550,1994-06-15,06:00:00,11.6,G
155910,1953-06-30,00:00:00,11,Y
105370,1995-05-28,18:00:00,20.6,G
180940,1990-11-02,20:00:00,-1.9,Y
72090,1998-10-09,19:00:00,9,Y
86340,2006-10-09,09:00:00,12.9,G
133470,1968-09-21,18:00:00,1.7,G
97110,1965-01-11,20:00:00,0.8,Y
63600,1983-12-21,21:00:00,1.8,G
73470,2012-02-23,06:00:00,2.3,G
62410,1971-07-10,18:00:00,19.6,G
117430,2007-06-12,00:00:00,12.8,G
82090,1999-01-27,07:00:00,-5.1,Y
103100,2009-07-04,03:00:00,14.9,G
53530,2013-10-26,12:00:00,15.2,G
104530,1968-05-28,06:00:00,7,G
189720,2012-08-28,19:00:00,8.4,G
148330,2014-03-07,21:00:00,3.9,G
149560,2015-07-08,10:00:00,10.7,G
133190,1986-09-15,00:00:00,4.6,G
84520,2011-03-05,21:00:00,-2.3,G
81350,1996-09-08,10:00:00,13.2,Y
140480,1969-10-27,20:00:00,2,Y
112510,1977-09-09,12:00:00,8.6,G
161780,1984-12-18,18:00:00,-10.7,G
144300,1979-06-02,06:00:00,6.7,G
87360,1988-12-22,14:00:00,5.4,Y
143440,1986-11-06,06:00:00,-2,G
139260,2005-08-11,18:00:00,15.2,G
97390,1985-11-01,09:00:00,-2.5,G
159880,2014-11-17,13:00:00,-1,G
112170,1971-11-04,12:00:00,0.8,G
96140,1995-07-02,18:00:00,18,G
113420,2001-06-15,20:00:00,10.7,Y
169860,1997-05-25,06:00:00,5.4,G
81370,2009-12-17,19:00:00,-8.4,Y
144300,1959-10-16,00:00:00,11.1,Y
161710,1989-04-15,16:00:00,0.5,Y
76380,1976-02-26,18:00:00,5.7,G
127130,1993-04-01,15:00:00,0.8,G
172940,1999-02-26,11:00:00,-5.3,Y
85460,2006-05-24,04:00:00,5.4,Y
136090,1993-08-13,06:00:00,11.6,G
124300,1997-01-05,20:00:00,-6.4,Y
144300,1985-04-14,12:00:00,7.8,G
151220,1987-11-17,12:00:00,2.2,G
170930,2009-05-16,15:00:00,15,G
85240,2012-08-23,19:00:00,14.1,G
123060,2004-12-06,08:00:00,-4.3,Y
74460,1973-11-06,06:00:00,3,G
98290,1980-03-13,06:00:00,-1.3,G
93520,2006-01-25,11:00:00,-0.3,Y
105220,2000-07-30,00:00:00,11.6,G
66410,1968-06-18,10:00:00,26,Y
122260,2012-02-18,14:00:00,-1,G
62180,1959-06-22,14:00:00,20.4,Y
138390,1998-01-16,02:00:00,0.1,Y
167800,2013-06-20,23:31:00,3,Y
95530,1981-01-05,12:00:00,-14.8,G
96040,2005-06-04,00:00:00,10.1,G
172940,2012-09-08,09:00:00,8.4,G
96040,2011-10-31,22:00:00,8.6,G
192830,1999-06-17,21:00:00,12.9,G
115220,2005-04-30,10:00:00,4.3,Y
116490,2003-06-26,07:00:00,18.4,Y
107420,2012-03-29,07:00:00,5.5,G
62190,1988-11-23,15:00:00,0.9,G
132180,1999-08-26,06:00:00,6,G
123250,2006-02-26,18:00:00,-15.4,G
180760,2007-08-08,15:00:00,25.9,G
97390,1979-07-18,03:00:00,10.8,G
135460,2014-12-09,20:00:00,-4.1,G
96560,1996-06-10,12:00:00,21.2,G
71420,2015-08-13,11:00:00,23.2,G
81060,1964-10-31,12:00:00,3.8,G
72090,2014-07-12,20:00:00,16.2,G
74300,2012-04-19,21:00:00,3.9,G
127310,2006-10-19,02:00:00,4.1,Y
85240,1957-08-18,12:00:00,20,Y
52240,2011-02-01,19:00:00,-0.1,G
177930,2007-01-17,08:00:00,-1.7,Y
72450,1974-01-27,06:00:00,0.8,G
105260,2000-01-21,14:00:00,-7,Y
85240,1977-01-22,23:00:00,-4,Y
127310,1985-05-28,16:00:00,18,Y
137100,1967-11-28,18:00:00,0.8,G
84520,2000-10-30,06:00:00,6.4,G
191910,1999-05-25,04:00:00,4.3,Y
64030,1997-10-05,06:00:00,9.2,G
77210,2000-02-06,18:00:00,5.5,G
108110,2014-08-20,06:00:00,12.7,G
112540,1989-09-15,14:00:00,5.1,Y
92100,1977-05-24,12:00:00,19.7,G
99450,2004-01-03,16:00:00,-2.5,Y
108320,2003-03-10,06:00:00,2.7,G
97530,1993-08-03,07:00:00,18.7,Y
96560,2001-02-05,13:00:00,-14.8,Y
71420,1991-11-18,00:00:00,1.7,G
167980,1975-11-25,12:00:00,-11.5,G
66110,2012-02-09,20:00:00,-3.2,G
177930,2015-02-22,18:00:00,-5.9,G
188810,1991-08-07,19:39:00,9.9,Y
180770,2000-12-25,22:00:00,-19.2,Y
97120,1985-02-02,18:00:00,-17,G
86470,2002-04-29,06:00:00,6.4,G
162860,1965-11-08,20:00:00,-4.6,Y
134590,2010-03-09,12:00:00,0,G
136090,1982-01-19,09:00:00,-15.9,G
74490,2009-11-03,18:00:00,1.5,G
140480,2001-11-16,03:00:00,-3,G
82010,1969-10-12,06:00:00,2,G
180770,2003-10-21,10:00:00,-6.1,Y
62140,2008-05-22,18:00:00,15.1,G
66420,2013-09-18,14:00:00,14.1,G
93220,1980-01-12,04:00:00,-4.8,Y
107400,1992-01-04,12:00:00,3.9,G
83640,1958-02-04,15:00:00,0.2,Y
99330,1991-05-29,16:00:00,9.2,Y
86480,1971-11-12,12:00:00,1.8,G
53260,1971-07-11,12:00:00,20.8,G
97100,2007-06-10,11:00:00,24.8,Y
108320,2001-07-25,16:00:00,22.1,Y
150640,1955-03-20,00:00:00,-16,Y
75240,1986-07-20,09:00:00,16.5,G
173810,1971-11-18,18:00:00,-17,G
95320,1983-07-08,09:00:00,26.7,G
157870,2016-03-04,20:00:00,-5.8,G
103420,2012-11-30,22:00:00,-6.8,G
128390,2011-12-31,21:00:00,-8.1,G
117330,1965-05-27,12:00:00,6.2,G
113070,2011-03-31,14:00:00,-2,G
139260,1996-12-27,18:00:00,-1.9,G
140480,1963-06-19,15:00:00,11,Y
133180,2014-05-05,14:00:00,7.2,G
148330,2010-09-24,15:00:00,6.3,G
107140,2009-04-17,17:00:00,9.6,Y
105260,2006-03-30,20:00:00,-0.3,Y
82360,2013-08-28,21:00:00,13,G
98490,2015-02-08,08:00:00,-2.7,G
112540,2004-08-20,05:00:00,9.6,Y
82360,2009-04-17,19:00:00,5.9,Y
98040,1985-05-16,19:00:00,7.7,Y
133500,2005-11-06,03:00:00,1.6,G
173900,2009-05-04,18:00:00,11.2,G
169860,2014-06-07,21:31:00,14,Y
163900,1999-07-28,07:00:00,14,Y
166810,1977-03-28,12:00:00,-8.3,G
172790,1970-03-01,18:00:00,-4,G
98160,1996-03-07,01:00:00,-6.4,Y
156770,2007-12-01,18:00:00,-6.1,G
86330,2002-02-01,18:00:00,3.7,G
147100,2012-12-06,06:00:00,-13,G
149540,1982-06-24,18:00:00,9.7,G
71420,1999-11-21,15:00:00,1.8,G
98040,1966-10-09,08:00:00,11.6,Y
107440,1995-09-21,09:00:00,11.8,G
71470,1959-01-03,19:00:00,1.2,Y
92410,2000-06-05,12:00:00,14.6,G
81370,2006-01-29,21:00:00,-3.1,G
102210,1999-04-12,21:00:00,-1.9,G
151380,1984-10-13,06:00:00,0.8,G
82260,1983-02-17,04:00:00,-10,Y
87450,1972-03-22,06:00:00,1.4,G
145580,2015-08-04,23:00:00,13.7,G
76530,1975-03-23,06:00:00,-1.3,G
114410,2001-02-13,21:00:00,1.4,G
98160,1995-06-05,10:00:00,13.9,Y
191910,2014-03-18,10:00:00,-16.8,G
97100,2002-09-29,14:00:00,16.6,Y
72090,2008-01-25,09:00:00,4.4,G
75250,2016-03-15,04:00:00,4.9,G
78400,1972-01-10,18:00:00,-0.5,G
81370,1997-01-30,15:00:00,4.2,G
68550,1988-07-25,03:00:00,18.5,G
96230,1971-12-22,06:00:00,3,G
76380,1962-02-11,12:00:00,4.3,G
151240,1999-11-30,15:00:00,-2.6,G
108320,2008-04-04,17:00:00,9.6,Y
171820,1973-09-03,12:00:00,8.8,G
155790,2000-11-14,12:00:00,0.7,G
133230,1968-12-10,06:00:00,-10.4,G
138240,1964-04-26,20:00:00,0.4,Y
95020,1991-04-26,06:00:00,0.3,G
75100,1989-08-11,12:00:00,21.8,G
162860,1960-05-02,16:00:00,3,Y
71420,1999-04-18,03:00:00,3.5,G
105220,1999-05-22,16:00:00,7.1,Y
170860,2014-11-30,21:00:00,-7.1,G
138240,1974-10-15,14:00:00,9,Y
97200,1957-10-06,05:00:00,1,Y
66400,2011-05-02,21:00:00,3.4,G
171790,2010-06-24,23:00:00,13.3,Y
72090,2009-06-19,02:00:00,6.9,Y
140460,2014-07-05,23:00:00,11.6,G
140490,1972-07-04,06:00:00,24.2,G
106100,1981-07-05,18:00:00,19.1,G
172770,2002-05-06,10:00:00,9.1,Y
83050,1997-12-03,18:00:00,-3.2,G
117160,1988-03-26,14:00:00,0.5,Y
78400,1980-08-30,15:00:00,15.3,G
116650,1949-06-09,06:00:00,11.4,Y
124020,2006-12-26,15:00:00,1.7,G
149340,1999-09-02,12:00:00,12.9,G
64510,2014-04-02,15:00:00,7,G
97200,1999-07-03,08:00:00,16.4,Y
155960,1994-10-06,04:00:00,-0.9,Y
98160,2007-03-18,01:00:00,0.3,Y
139260,2001-03-21,14:00:00,-2.2,Y
54300,2016-02-10,06:00:00,3.8,G
102390,2002-07-23,23:00:00,12.5,Y
136410,2013-12-07,19:00:00,-15.3,G
95130,2011-11-17,14:00:00,2.5,G
104580,2014-06-05,07:00:00,15.2,G
92100,1989-08-25,18:00:00,12,G
183760,1997-05-05,18:00:00,2.2,G
139340,1985-11-22,15:00:00,-11.2,G
133500,2007-07-15,16:00:00,11.1,Y
74460,1997-12-18,06:00:00,-13.2,G
125170,2013-05-23,05:00:00,8.1,G
123250,1965-04-24,18:00:00,4.2,G
97510,2005-12-17,12:00:00,-4.2,G
108320,1964-04-20,18:00:00,0.2,G
85460,2006-11-30,21:00:00,9.1,G
160740,1993-08-07,12:00:00,15.3,G
112530,2009-04-24,17:00:00,9.5,Y
63220,1984-01-13,06:00:00,2,G
192830,1955-04-20,06:00:00,0,Y
117370,1994-06-27,18:00:00,17.9,G
106100,1981-05-26,21:00:00,11.5,G
148330,1999-03-06,01:00:00,-6.6,Y
108320,1997-04-21,01:00:00,0.3,Y
93220,2010-06-19,14:00:00,14.6,Y
147570,1999-03-28,15:00:00,4.8,G
162790,2010-04-14,20:00:00,0.2,Y
106160,2015-07-02,16:00:00,28.6,G
83050,1985-01-29,18:00:00,0.3,G
63050,1978-05-26,06:00:00,8,G
86340,2008-05-16,18:00:00,6.7,G
155960,2003-01-10,14:00:00,-16.6,Y
134110,1996-05-05,15:00:00,3.7,G
83280,1993-03-05,12:00:00,1.8,G
75380,1980-05-03,18:00:00,5,G
127220,1983-11-08,18:00:00,2.8,G
136420,1998-11-16,06:00:00,-5.2,G
85460,2002-06-23,10:00:00,10.5,Y
97370,2014-11-18,19:00:00,4.5,G
65160,2015-06-17,06:00:00,12.6,G
145130,2005-07-11,03:00:00,9.6,G
148330,1999-09-05,08:00:00,15.8,Y
161710,1989-05-07,14:00:00,4.8,Y
151240,2002-12-06,16:00:00,-6.8,Y
63500,1973-05-29,06:00:00,15,G
81060,1977-05-16,09:00:00,11.8,G
97120,1993-04-10,18:00:00,3.8,G
72450,1969-01-01,12:00:00,-10,G
82360,2012-07-15,11:00:00,17.5,G
170860,2010-09-23,18:00:00,2.8,G
93520,1997-07-23,10:00:00,26.9,Y
97200,1962-12-01,11:00:00,-3,Y
182720,1976-11-30,00:00:00,-4.6,G
53440,1994-05-03,06:00:00,7,G
97100,2006-11-03,06:00:00,-4.9,G
105220,2015-04-28,18:00:00,5.8,G
81350,2010-10-26,18:00:00,7.7,G
151380,1979-09-17,02:00:00,-2.1,Y
123480,1984-09-06,09:00:00,6.1,G
112530,2006-08-06,14:00:00,24,Y
123460,2014-06-17,19:00:00,10,G
97110,1971-06-14,22:00:00,9.6,Y
162860,1965-09-25,22:00:00,10.6,Y
140480,1966-09-21,07:00:00,6,Y
127230,2005-04-12,00:00:00,1.2,G
148350,1991-05-30,00:00:00,6.8,G
97530,1992-12-20,16:00:00,-4.2,Y
85520,1979-12-30,09:00:00,0.4,G
95380,2002-10-13,06:00:00,1.6,G
189720,2004-04-18,22:00:00,-2.1,Y
96560,2005-07-15,09:00:00,20.3,G
84310,1971-06-29,10:00:00,13.6,Y
167980,2004-03-16,06:00:00,-4.8,G
71420,2011-08-29,15:00:00,15.4,G
97260,1967-02-11,06:00:00,-7.4,Y
170860,2013-12-21,00:00:00,1.2,G
154730,1996-09-09,05:00:00,-0.4,Y
85240,1989-09-11,23:00:00,3.1,Y
97110,1980-11-04,17:00:00,1.5,Y
125450,1965-01-22,18:00:00,-2.2,G
89560,2004-09-05,03:00:00,15.3,G
52360,1987-06-04,02:00:00,10.2,Y
145580,2009-06-07,17:00:00,5.5,Y
83190,2007-02-09,03:00:00,-5.6,G
105280,1995-10-04,23:00:00,12.3,Y
74180,2009-09-27,00:00:00,12.7,G
123460,2008-04-30,01:00:00,-1.8,Y
155970,2009-06-23,16:00:00,12.9,Y
156770,1976-09-19,03:00:00,-5.2,G
63050,1992-11-19,20:00:00,5.6,Y
96350,1987-04-02,04:00:00,0.6,Y
86370,1976-11-06,00:00:00,6.2,G
87360,1987-04-05,09:00:00,-1.8,G
87360,1981-02-05,00:00:00,0.2,Y
163920,1983-04-06,00:00:00,2.2,G
65090,2012-09-04,10:00:00,17.7,G
179960,2000-01-30,23:00:00,-9.6,Y
54290,2003-02-17,19:00:00,-4.4,Y
92410,1996-03-06,23:00:00,-1,Y
188840,1991-10-06,08:00:00,-0.5,Y
148300,1995-08-18,06:00:00,14.3,G
84520,2001-12-12,14:00:00,0.1,Y
127310,2013-11-20,02:00:00,-0.6,G
136090,2005-11-02,09:00:00,8,G
81350,2000-10-26,13:00:00,10.5,Y
137100,1963-06-02,18:00:00,15,G
127130,2011-06-30,22:00:00,15.5,G
132170,2013-11-19,12:00:00,-2.6,G
83190,2002-12-08,21:00:00,-4.5,G
98210,1969-12-04,12:00:00,-10.7,G
64510,1995-12-25,07:00:00,-14.7,Y
124030,2013-10-18,00:00:00,-0.8,G
140480,1997-03-31,15:00:00,4.3,G
136410,2015-09-14,10:00:00,14.2,G
98290,2014-02-14,06:00:00,1.2,G
63050,1970-12-31,10:00:00,-10.1,Y
75250,2013-05-08,02:00:00,4.8,G
86370,1973-09-05,09:00:00,17.1,G
65160,1985-09-09,05:00:00,10.1,Y
158740,2012-01-31,22:00:00,-13.1,G
86350,1977-05-26,06:00:00,8,G
117330,1969-10-30,06:00:00,2.9,G
146350,2015-09-15,20:00:00,11.6,G
63280,1973-11-11,18:00:00,3.2,G
95130,2003-06-06,06:00:00,15.5,G
123460,2016-05-08,20:00:00,7.8,G
155910,1962-11-17,18:00:00,-10.6,G
63280,1973-04-29,15:00:00,12.6,G
99270,1952-09-17,18:00:00,12,Y
155970,2008-03-02,22:00:00,-5.3,Y
173960,1993-02-15,06:00:00,-1.8,G
66420,2014-11-27,15:00:00,3.6,G
83230,1985-07-31,12:00:00,18.5,G
96350,1977-11-11,01:00:00,4.9,Y
117440,2008-01-13,06:00:00,-2.8,G
103100,2008-08-06,11:00:00,16.5,Y
86370,1965-02-18,13:00:00,-0.8,Y
155790,2006-03-05,14:00:00,-15.8,Y
72090,1996-01-24,12:00:00,-4.7,G
62030,1992-08-25,02:00:00,14.7,Y
97200,1969-02-15,22:00:00,-13,Y
63160,2014-04-13,11:00:00,6.7,G
167980,1954-05-07,06:00:00,5.8,Y
74300,2016-06-01,17:00:00,23,G
72090,2008-01-17,16:00:00,3.4,Y
92410,2009-05-11,03:00:00,5.5,G
85130,1962-02-21,18:00:00,-2.8,G
87440,1998-04-19,08:00:00,2.6,Y
53470,1969-01-12,18:00:00,-1,G
63630,1968-02-12,18:00:00,0,G
53300,1986-08-14,04:00:00,8.7,Y
81040,1999-02-08,06:00:00,-8.8,G
78630,1958-12-20,18:00:00,4.7,Y
167980,1984-11-26,06:00:00,-13,G
172790,1971-12-29,06:00:00,-9.4,G
97530,1958-07-02,11:00:00,23.8,Y
105220,2014-05-09,11:00:00,1.8,G
72160,1986-12-24,02:00:00,-6.1,Y
97530,1953-03-30,18:00:00,5.8,Y
156790,1998-11-17,15:00:00,-11.9,G
182910,2012-05-11,13:00:00,6.8,G
106360,1981-01-02,18:00:00,-6.3,G
104580,1996-12-28,22:00:00,0.7,Y
162790,2010-08-28,00:00:00,9.9,G
63600,1986-06-29,15:00:00,25,G
71430,1974-03-04,17:00:00,4,Y
99450,2001-07-15,21:00:00,15.4,G
135460,2014-12-08,22:00:00,-6.9,G
65090,2010-08-18,14:00:00,19.5,G
81350,2012-03-14,05:00:00,3.4,G
97200,1973-10-22,19:00:00,-1,Y
159880,2007-11-23,23:00:00,-7,Y
115220,2010-11-07,07:00:00,-3.7,G
98460,1972-01-21,15:00:00,1,Y
169790,2006-12-13,10:00:00,-3.5,Y
