"","AT","AP","AH","AFDP","GTEP","TIT","TAT","TEY","CDP","CO","NOX"
"16898",8.2159,1012.5,88.592,2.6059,19.312,1050.8,547,110.23,10.416,8.8722,117.23
"16899",8.8274,1015,89.973,2.9602,21.765,1070.3,550.04,121.02,11.145,4.1604,92.61
"16900",10.332,1015.7,90.983,3.3023,24.628,1087.3,550.19,134.68,11.883,2.7137,85.248
"16901",11.419,1015.6,84.861,3.2708,24.429,1086.2,549.83,133.45,11.909,3.2826,88.136
"16902",12.521,1015.3,80.385,3.2347,24.047,1084.1,550.14,131.5,11.831,4.0946,91.002
"16903",13.083,1015,79.449,3.2442,24.093,1084.3,550.05,131.6,11.744,2.3315,80.559
"16904",13.5,1014.6,80.764,3.2044,23.786,1082.6,549.94,130.26,11.652,1.8475,77.559
"16905",13.772,1014.2,82.098,3.1296,23.184,1078.8,550.03,127.37,11.55,2.1225,77.132
"16906",13.36,1013.8,84.581,3.2569,24.316,1085,549.99,132.18,11.837,1.7684,77.153
"16907",13.347,1013.4,84.206,3.1776,23.581,1080.6,549.82,128.88,11.628,2.4609,77.17
"16908",13.261,1013.2,83.235,2.8595,21.092,1065.1,549.72,117.54,10.861,4.0651,80.36
"16909",13.451,1013.2,84.031,3.6202,27.498,1090.6,542.75,141.96,12.554,2.2131,77.472
"16910",13.163,1013.5,84.844,3.3336,25.084,1088.4,549.1,135.91,11.981,2.7306,79.306
"16911",12.501,1013.8,85.102,3.2749,24.636,1087.1,550.01,134.89,11.98,2.4598,79.461
"16912",11.551,1013.7,86.936,3.8945,29.854,1095.4,537.03,151.23,13.241,1.7663,74.459
"16913",10.584,1013.8,89.59,3.9214,30.019,1094.9,535.32,152.37,13.324,1.0424,69.69
"16914",10.051,1013.8,92.067,3.2033,24.079,1085.7,549.92,134.45,11.857,1.2573,79.784
"16915",9.6714,1013.7,94.026,3.206,23.885,1084.6,549.98,133.75,11.813,2.5459,83.519
"16916",9.5483,1013.7,95.622,4.0377,30.762,1097.1,534.24,155.28,13.496,2.4784,76.046
"16917",9.6022,1013.8,95.836,4.2651,32.721,1100,529.39,161.07,13.962,1.9991,71.44
"16918",9.8802,1013.7,94.184,3.0527,22.77,1075.7,548.96,127.53,11.512,2.9522,83.316
"16919",9.9147,1013.5,92.948,2.6042,19.289,1051.2,546.95,110.76,10.503,8.0218,101.65
"16920",9.8415,1013.7,92.677,2.5865,19.067,1049.8,546.73,109.92,10.52,9.0272,107.27
"16921",9.8629,1013.5,92.631,3.2173,24.308,1085.9,550.02,134.68,11.787,1.9751,83.397
"16922",10.247,1013.5,92.853,3.2693,24.602,1087.6,550.04,135.67,12.024,1.5047,81.67
"16923",10.967,1013.3,91.135,3.2937,24.484,1087.2,550.28,135.11,11.871,1.5286,80.64
"16924",11.875,1013,87.376,3.3038,24.479,1087.1,550.18,134.8,11.873,2.1643,81.809
"16925",12.675,1012.9,84.208,4.2844,32.404,1099.6,530.77,157.97,13.787,1.723,72.304
"16926",13.305,1012.6,80.712,4.2827,32.322,1100.1,531.08,157.94,13.882,1.5724,73.541
"16927",13.297,1011.8,79.321,4.2483,32.114,1099.9,531.7,157.8,13.828,1.4905,72.152
"16928",12.769,1010.7,82.161,4.1181,31.189,1099.9,534.86,156.37,13.638,1.2147,69.299
"16929",12.329,1009.3,83.852,4.2762,32.565,1100,530.35,159.39,13.888,1.1059,65.573
"16930",12.262,1008.9,84.362,4.1228,31.304,1100,534.64,156.61,13.619,0.94296,69.596
"16931",11.981,1008.7,84.977,4.1391,31.519,1099.9,533.94,157.04,13.61,2.2741,70.086
"16932",11.327,1007.1,87.677,4.0903,31.087,1100.2,535.38,156.75,13.569,0.042265,64.812
"16933",11.145,1007.3,88.353,3.2896,24.819,1086.3,548.78,135.9,11.898,2.0247,79.529
"16934",10.996,1006.4,88.932,3.2025,23.979,1083.2,550.09,132.79,11.721,3.5153,83.826
"16935",10.827,1006,91.241,3.2094,23.952,1083.1,549.93,132.59,11.745,4.0678,86.15
"16936",10.836,1005.2,91.623,3.2216,24.159,1084.2,549.93,133.35,11.839,3.4611,84.054
"16937",10.802,1004.3,92.015,3.1807,23.858,1082.1,549.97,131.75,11.742,3.2733,82.762
"16938",10.838,1003.9,92.282,3.2728,24.55,1085.8,550.13,134.66,11.869,2.6659,83.368
"16939",10.941,1003.2,92.203,2.6574,19.571,1055.6,549.87,111.73,10.504,6.2189,84.324
"16940",10.999,1002.3,92.215,2.69,19.814,1057.2,549.97,112.98,10.532,5.5929,81.075
"16941",11.012,1001.8,91.886,2.6428,19.221,1051.9,549.02,109.93,10.419,7.1402,90.319
"16942",10.815,1001.3,92.882,2.6262,19.221,1053.1,549.6,110.43,10.372,6.5557,86.302
"16943",10.776,1000.8,93.336,2.6407,19.137,1051.9,549.59,109.54,10.35,7.3315,92.179
"16944",10.554,1000.3,94.817,2.651,19.27,1053.5,550.08,110.38,10.394,6.4099,83.441
"16945",10.482,1000.4,96.975,2.6655,19.483,1054.8,549.91,111.32,10.318,6.2839,82.983
"16946",10.637,1000.2,97.203,2.6564,19.443,1053.9,549.56,110.79,10.331,6.0202,83.628
"16947",11.263,999.92,96.784,2.681,19.613,1055.9,549.92,111.87,10.42,5.8003,80.434
"16948",12.033,999.63,95.225,2.7145,19.854,1056.5,549.88,112.48,10.456,5.8969,81.649
"16949",12.529,999.37,92.712,4.2278,32.149,1099.9,533.51,156.92,13.695,2.3181,77.639
"16950",13.274,998.68,90.239,4.2076,31.865,1100,534.25,156.24,13.634,2.7278,78.115
"16951",13.858,997.91,90.332,4.2955,32.484,1100,532.35,157.28,13.739,1.8395,75.254
"16952",14.062,997.15,89.485,4.2222,31.919,1099.9,534.37,155.94,13.601,1.2699,75.453
"16953",14.53,996.94,88.056,4.2118,31.85,1099.9,534.73,155.29,13.619,1.2817,75.952
"16954",15.256,996.96,80.98,4.1212,31.286,1100,536.84,153.59,13.467,1.1665,77.45
"16955",15.978,997.07,81.402,4.2008,31.809,1099.9,534.94,154.62,13.571,1.2323,77.1
"16956",16.149,997.39,83.023,4.2772,32.089,1100,533.76,155.4,13.693,1.581,75.726
"16957",15.36,998.11,90.136,4.3144,31.995,1100,533.64,156.39,13.683,1.4365,72.124
"16958",14.21,998.48,98.289,4.3481,32.581,1100.1,532.35,157.41,13.773,1.4167,70.177
"16959",13.665,998.91,98.672,4.2507,31.866,1100,534.02,157.01,13.587,1.4142,70.993
"16960",12.776,999.13,99.149,3.3022,24.225,1071.6,543.52,128.45,11.674,3.8637,75.411
"16961",12.276,999.4,97.98,2.652,19.27,1052.7,549.29,110.48,10.343,6.3881,78.454
"16962",11.362,999.66,99.8,2.6603,19.229,1053.5,549.75,110.91,10.4,5.9766,78.992
"16963",10.867,999.78,100.16,2.6453,18.993,1047.2,546.81,108.55,10.369,8.9774,94.124
"16964",10.691,999.92,99.974,2.634,19.111,1052.4,549.42,110.06,10.316,6.7193,84.029
"16965",10.564,1000.2,99.031,2.6071,19.047,1051.9,549.35,109.73,10.381,6.3492,82.501
"16966",10.228,1000.5,98.89,2.594,19.015,1050.6,548.59,109.54,10.308,6.6721,90.227
"16967",9.6136,1001,98.849,2.5865,18.861,1046.6,546.43,108.51,10.344,9.7976,106.77
"16968",9.0299,1001.9,98.862,2.5976,19.016,1049.8,547.69,109.9,10.406,8.6926,97.957
"16969",8.6309,1002.8,99.126,2.5988,18.976,1048.9,547.13,109.79,10.435,9.0865,103.28
"16970",8.6138,1003.5,98.316,2.9827,22.271,1071.6,548.85,125.56,11.246,4.0827,90.566
"16971",8.8653,1004.3,96.992,3.2485,24.536,1086.4,549.69,136.11,11.866,1.3993,82.594
"16972",9.1144,1005.3,95.859,4.3558,33.649,1099.9,526.85,163.16,14.101,0.77829,69.553
"16973",9.3979,1005.9,94.609,4.2865,32.989,1100.1,528.72,162.18,13.994,1.067,70.114
"16974",9.7508,1006.2,93.302,4.3422,33.265,1100,528.07,162.35,14.073,1.0742,71.424
"16975",10.255,1006.4,91.191,4.3313,33.228,1099.9,528.18,162.06,14.088,1.105,70.818
"16976",10.342,1006.2,88.986,4.2979,32.921,1099.9,529.46,161.27,13.977,1.3698,71.593
"16977",10.377,1006,88.785,4.2392,32.416,1100.1,531.24,160.17,13.845,1.3671,71.514
"16978",10.237,1006.2,89.474,4.3156,33.066,1099.9,529.1,161.57,13.974,0.66227,68.231
"16979",9.883,1006.7,93.102,4.2363,32.397,1099.9,531.14,160.47,13.906,1.4791,73.26
"16980",9.2031,1006.8,97.077,4.3301,33.091,1100,528.86,162.06,14.008,1.7709,73.561
"16981",8.8785,1007.4,99.777,4.3676,33.252,1099.9,528.34,162.71,14.017,1.4568,71.158
"16982",8.7228,1008.1,100.16,4.4137,33.526,1099.9,527.39,162.93,14.055,0.86066,68.745
"16983",8.8056,1008.4,100.17,4.3017,32.428,1099.9,530.93,160.72,13.871,0.49481,68.682
"16984",9.1706,1008.7,100.16,4.3903,33.334,1100,528.19,162.16,14.02,0.65137,66.927
"16985",9.6181,1009.1,100.16,4.3518,33.009,1100,529.17,161.39,13.921,0.66531,67.748
"16986",9.9079,1009,100.16,3.2992,24.616,1086.1,549.52,135.61,11.962,1.344,79.545
"16987",10.112,1009.1,100.06,3.2524,24.145,1084.8,549.98,133.88,11.864,1.6404,79.926
"16988",10.094,1009.4,99.922,3.2605,24.119,1084.7,549.72,133.82,11.82,1.7741,80.264
"16989",10.042,1009.8,99.463,3.0318,22.242,1071.2,548.19,124.89,11.271,3.8282,86.518
"16990",10.01,1010.2,98.81,2.6394,19.135,1049.5,546.72,109.93,10.392,7.4777,95.474
"16991",9.975,1010.9,98.187,2.6291,19.075,1049.3,546.64,109.79,10.427,7.9906,97.873
"16992",9.8772,1011.6,97.894,2.6282,19.142,1051.2,547.62,110.42,10.461,7.2429,93.246
"16993",9.7638,1012.1,97.707,2.6261,19.14,1051.6,547.83,110.36,10.495,7.2175,95.878
"16994",9.7565,1012.8,96.822,3.0762,22.774,1075.3,549.03,127.34,11.515,4.0215,85.131
"16995",9.9264,1013.5,96.478,3.2578,24.369,1086.4,549.94,134.97,11.834,1.8934,79.239
"16996",10.143,1014.1,93.718,4.3803,33.483,1100,527.29,161.9,14.095,1.8044,67.173
"16997",10.482,1014.5,89.992,4.2709,32.646,1099.9,529.95,160.28,13.919,1.4942,71.385
"16998",10.862,1014.8,87.565,4.273,32.564,1099.9,530.01,160.02,13.923,1.6122,72.596
"16999",11.123,1015.2,86.283,4.05,30.793,1099.8,535.99,155.92,13.563,1.7992,76.864
"17000",11.273,1015.4,84.819,4.2464,32.41,1100.1,530.45,159.6,13.906,1.433,71.101
"17001",11.382,1015.7,84.664,4.2713,32.676,1100,529.65,160.24,13.925,1.4618,71.087
"17002",11.314,1015.9,85.523,4.3214,32.947,1100,528.71,160.75,13.984,1.5218,70.409
"17003",11.134,1016.4,85.513,4.2624,32.516,1100,530.06,160.07,13.95,1.7763,68.388
"17004",10.836,1016.8,84.949,4.3,32.912,1099.8,528.56,161.02,14.01,1.9018,68.337
"17005",10.447,1017.2,86.293,4.2418,32.431,1099.9,530.08,160.32,13.988,1.6018,68.073
"17006",10.197,1018,87.247,4.3495,33.442,1100,526.8,162.35,14.142,1.6265,65.217
"17007",10.028,1018.6,87.912,4.3136,33.233,1100,527.43,162.16,14.117,1.4348,65.515
"17008",9.9174,1019,88.85,4.3477,33.505,1099.9,526.64,162.62,14.13,1.4333,65.235
"17009",9.8588,1019,89.098,4.3034,33.167,1099.8,527.77,161.99,14.059,1.05,65.734
"17010",9.7887,1019.2,89.052,4.3085,33.33,1099.9,527.35,162.43,14.105,1.0643,65.067
"17011",9.5354,1019.1,89.964,3.2376,24.418,1085.8,548.67,135.41,11.956,1.9794,80.196
"17012",9.2295,1018.9,90.197,3.131,23.662,1083.1,550.02,132.53,11.818,2.6892,84.191
"17013",8.6993,1018.4,91.066,3.1165,23.527,1082.3,550.05,131.93,11.769,3.1349,85.508
"17014",8.5438,1018.1,91.622,2.664,19.767,1040.4,537.7,110.66,10.559,12.644,116.85
"17015",8.7998,1017.6,92.07,2.6443,19.351,1037.8,537.62,108.59,10.434,13.066,115.58
"17016",8.5954,1017.9,91.229,2.6516,19.476,1037.3,536.74,109.22,10.442,13.535,113.46
"17017",8.6457,1018.1,93.571,2.6434,19.412,1043.6,541.38,110.04,10.457,11.219,106.28
"17018",9.3219,1018.2,93.451,2.639,19.355,1047.6,544.15,110.28,10.519,9.2057,102.34
"17019",9.9689,1018.4,90.956,3.127,23.237,1076.5,547.68,129.04,11.563,4.2218,90.927
"17020",10.584,1018.3,88.607,4.3217,32.885,1098.9,528.18,159.46,13.924,1.6434,70.386
"17021",11.341,1018.2,87.149,4.3376,32.983,1100.1,528.57,160.01,13.976,0.32491,57.205
"17022",13.414,1017.4,81.094,4.2995,32.829,1100.1,529.35,158.94,13.941,0.19451,61.613
"17023",13.826,1016.8,79.435,4.6017,35.253,1099.9,521.33,162.87,14.389,1.2228,62.855
"17024",14.367,1016.5,75.751,4.2732,32.694,1099.9,529.96,157.96,13.865,1.6407,62.901
"17025",14.515,1016.1,74.637,4.1774,31.934,1100.2,532.74,156.48,13.784,0.84624,60.887
"17026",14.461,1015.8,77.349,4.2204,32.391,1100.1,531.25,157.44,13.832,0.85766,61.702
"17027",13.68,1015.9,81.64,4.2585,32.548,1100.1,530.45,158.61,13.885,1.2544,61.42
"17028",11.989,1015.4,87.332,4.2384,32.498,1099.9,530.43,159.41,13.882,2.5025,60.14
"17029",11.2,1015.2,90.652,4.2741,32.786,1100,529.57,160.25,13.958,0.0050334,57.139
"17030",10.79,1014.9,92.807,4.3096,33.052,1099.9,528.86,160.82,14.011,0.21259,60.946
"17031",11.039,1015,92.05,3.1474,23.58,1073.5,545.39,128.69,11.637,2.036,85.054
"17032",11.293,1014.6,92.117,2.6085,19.164,1041.8,541.78,108.28,10.431,10.861,97.76
"17033",10.957,1014.2,92.514,2.6294,19.105,1042,541.84,108.29,10.497,10.935,99.027
"17034",10.534,1013.8,93.049,2.6299,19.035,1042.7,542.25,108.36,10.46,11.145,106.23
"17035",10.321,1013.6,93.604,2.6137,19.141,1043.9,542.84,108.62,10.481,9.5731,104.56
"17036",10.197,1013.3,94.209,3.2287,24.279,1085.1,550.08,133.87,11.867,2.1867,74.798
"17037",10.044,1012.9,94.396,3.1864,24.05,1083.7,550.08,132.78,11.815,2.4759,75.019
"17038",9.7092,1012.8,94.696,2.6303,19.351,1039.7,539.84,108.27,10.346,11.117,102.27
"17039",9.5669,1012.6,95.771,2.6403,19.305,1042.3,541.7,108.8,10.36,10.464,99.626
"17040",9.8147,1012.6,95.864,2.6506,19.286,1044.4,543.22,108.99,10.367,9.844,97.406
"17041",10.083,1012.4,95.997,2.6608,19.21,1046.5,545.11,109.08,10.383,8.8005,96.477
"17042",11.267,1012.4,97.756,3.5438,26.533,1080.9,540.51,136.96,12.32,2.3952,72.369
"17043",12.916,1012.4,95.8,4.2579,32.336,1099.9,531.82,157.05,13.797,0.16405,64.06
"17044",14.795,1012.1,92.389,4.1131,31.001,1099.8,536.35,153.14,13.483,0.60819,65.762
"17045",16.893,1011.9,86.352,4.1475,31.142,1099.9,536.11,152.34,13.468,0.87045,64.872
"17046",17.98,1011.6,81.266,4.1633,31.108,1099.9,536.28,152.03,13.48,1.3476,65.742
"17047",19.087,1011.1,78.128,4.1861,31.266,1100.1,535.94,151.7,13.505,0.82897,63.844
"17048",20.243,1010.3,74.056,4.1448,30.878,1099.9,537.23,150.07,13.402,0.2822,62.515
"17049",20.006,1009.6,71.11,4.1523,31.275,1100,535.93,151.77,13.546,0.3387,61.599
"17050",18.781,1009.3,75.959,4.1398,31.398,1099.9,535.46,152.95,13.529,0.7634,62.793
"17051",17.474,1009.1,81.022,4.1395,31.387,1100,535.46,153.73,13.52,0.40043,61.355
"17052",16.088,1009,85.144,2.7563,20.307,1058.9,549.26,113.21,10.648,4.3203,65.061
"17053",15.02,1009.2,90.579,3.2856,24.746,1086.4,550.2,133.6,11.849,1.4957,66.325
"17054",14.978,1009.4,90.853,2.6043,19.269,1053,549.63,108.9,10.366,5.7651,70.243
"17055",14.9,1009.4,91.307,2.6193,19.076,1050.2,548.75,107.67,10.362,6.81,74.399
"17056",14.847,1009.2,90.444,3.257,24.527,1084.9,550.1,132.5,11.899,1.7834,67.806
"17057",14.629,1009.1,92.193,3.3337,25.03,1088.1,550.05,134.83,11.997,1.8185,69.815
"17058",14.302,1008.7,92.365,3.2984,24.784,1086.6,550.17,133.91,11.917,1.8309,68.531
"17059",13.675,1008.2,93.509,2.6251,19.196,1049.9,547.89,108.4,10.394,6.6325,81.676
"17060",13.124,1007.7,93.652,2.63,19.147,1048.2,546.91,108.29,10.357,8.2434,82.906
"17061",12.667,1007.7,94.264,2.6223,18.965,1050.8,549.15,108.79,10.382,8.2365,88.223
"17062",12.747,1007.5,94.579,2.6104,19.199,1050.6,548.3,108.67,10.361,5.5551,77.715
"17063",12.427,1007.5,93.861,2.5944,19.126,1052.5,549.82,109.11,10.398,5.9849,79.42
"17064",12.19,1007.2,94.22,2.6028,19.097,1051.6,549.27,108.8,10.395,6.8921,82.3
"17065",12.341,1006.8,94.962,2.6354,19.098,1051.5,549.29,108.57,10.396,7.1428,83.663
"17066",13.354,1006.9,95.574,2.6537,19.407,1054.1,550.05,109.68,10.445,5.605,71.903
"17067",14.9,1006.9,91.458,2.673,19.447,1054.1,549.99,109.06,10.384,5.1274,67.099
"17068",16.774,1006.9,84.058,2.7018,19.741,1055.5,549.97,109.49,10.377,4.4803,65.014
"17069",18.125,1006.6,78.839,2.6624,19.501,1054,549.93,108.11,10.419,4.9697,64.438
"17070",18.54,1006,76.697,2.658,19.626,1054.5,549.93,108.57,10.368,5.3758,64.2
"17071",19.41,1005.6,74.024,2.6802,19.678,1054.6,549.95,108.19,10.435,5.3079,64.197
"17072",19.769,1005,72.588,2.6103,19.257,1052,549.99,106.4,10.308,5.4933,62.411
"17073",20.111,1004.7,68.871,2.7095,20.018,1056.6,550.04,109.74,10.516,4.0372,60.785
"17074",21.118,1004.3,62.947,2.712,20.023,1056.4,550.14,109.04,10.453,4.043,60.183
"17075",22.842,1004.3,58.826,2.7297,19.895,1055.2,549.86,107.5,10.486,3.7547,58.464
"17076",22.736,1004.6,67.042,2.7311,19.968,1056.6,549.94,109.06,10.416,4.9136,58.88
"17077",21.233,1004.9,69.513,2.6479,19.622,1055.2,550.07,108.42,10.368,5.0722,61.059
"17078",20.301,1004.8,71.467,2.6583,19.751,1056.2,550,109.51,10.418,4.9566,60.184
"17079",18.79,1004.8,78.905,2.6455,19.343,1053.6,550.08,108.13,10.404,5.1281,59.699
"17080",18.651,1004.8,75.054,2.6475,19.504,1054.6,550.02,108.67,10.445,4.6057,59.825
"17081",18.914,1004.9,74.108,2.6886,19.648,1055.3,549.89,109.06,10.494,4.9943,60.658
"17082",18.213,1004.8,77.349,2.6621,19.504,1054.5,550.03,108.82,10.431,5.4894,62.635
"17083",17.315,1004.7,81.789,2.6164,19.443,1053.7,550.05,108.55,10.412,5.7175,62.215
"17084",16.963,1004.6,84.827,2.6364,19.457,1053.9,550.02,108.84,10.417,5.4607,60.611
"17085",16.839,1004.3,86.098,2.6153,19.438,1053.6,550.01,108.64,10.37,4.9081,60.941
"17086",16.713,1004.3,86.245,2.5968,19.366,1053.1,550.04,108.41,10.388,4.9672,60.409
"17087",16.516,1004.4,87.565,2.6244,19.541,1054.2,549.95,109.13,10.332,4.7869,60.38
"17088",16.729,1004.6,86.959,2.6092,19.493,1054.1,549.95,108.98,10.305,4.5641,61.167
"17089",16.942,1004.8,85.884,2.6194,19.466,1053.6,550.06,108.66,10.312,4.8192,61.495
"17090",17.156,1005,86.133,3.0508,22.938,1074.5,549.86,124.09,11.336,2.8159,64.289
"17091",17.516,1005.1,85.606,3.3245,24.916,1086.2,549.82,132.58,11.93,2.1222,67.321
"17092",18.07,1005.3,81.874,3.342,25.093,1087.4,550.01,133.23,12.023,1.7046,68.985
"17093",18.747,1005.5,77.799,3.2143,23.872,1071.7,545.15,124.32,11.557,4.3126,80.21
"17094",19.756,1005.5,75.631,3.889,29.386,1095.4,540.24,145.36,12.992,1.9285,68.488
"17095",20.47,1005.4,71.239,2.7695,20.148,1057.6,549.99,110.32,10.586,4.4958,62.373
"17096",21.096,1005.4,67.772,2.7403,19.983,1056.8,550,109.81,10.499,4.6896,62.93
"17097",20.476,1005.3,73.334,2.6584,19.779,1055.8,549.98,109.65,10.429,5.1233,61.492
"17098",19.237,1005.2,76.633,2.6618,19.772,1055.4,549.97,109.44,10.51,5.0275,61.494
"17099",19.183,1005.1,77.114,2.6676,19.76,1055.5,550.01,109.42,10.508,5.1176,60.719
"17100",19.239,1005.1,71.829,2.7408,20.017,1057.3,550.01,110.5,10.48,4.3533,61.286
"17101",19.227,1005,71.26,2.7336,19.788,1056.6,550.09,110.25,10.427,4.3156,62.195
"17102",18.301,1005.1,77.397,2.7404,19.883,1057.6,549.99,111.22,10.469,4.2585,61.524
"17103",16.887,1005.7,81.258,2.6773,19.656,1055.9,550.08,110.56,10.532,4.6125,63.657
"17104",15.362,1006.1,88.334,2.6466,19.332,1054.1,550.02,109.53,10.426,5.1844,65.091
"17105",15.143,1006.6,82.909,2.6441,19.249,1053.9,550.04,109.26,10.38,5.2596,67.221
"17106",14.628,1007,83.803,2.6316,19.1,1052.7,549.7,108.61,10.318,5.7035,74.687
"17107",14.098,1007,85.981,2.6047,18.911,1050.8,549.15,107.64,10.359,6.6269,81.928
"17108",14.015,1007.2,84.703,2.6219,18.968,1052,549.76,108.08,10.322,6.1912,79.795
"17109",13.382,1007.4,87.678,2.6083,19.044,1052.2,549.46,108.68,10.368,5.5594,80.166
"17110",12.7,1007.5,87.203,2.5922,19.187,1052.9,549.77,109.06,10.405,5.4651,78.394
"17111",11.922,1007.7,88.059,2.5829,19.129,1052.4,549.6,109.31,10.43,6.1725,85.057
"17112",11.528,1007.9,89.803,2.6313,19.27,1051.7,548.68,109.72,10.435,6.7823,84.887
"17113",11.45,1008.1,90.484,2.6297,19.578,1053.2,548.48,110.87,10.391,6.1399,76.352
"17114",11.884,1008.3,91.89,3.0718,23.214,1075.8,548.99,127.4,11.53,3.2688,76.588
"17115",13.455,1008.6,90.753,3.3182,24.836,1086.7,550.27,133.5,11.992,0.86606,68.83
"17116",15.137,1008.8,87.194,3.3271,24.896,1087.1,550.09,133.67,12.012,1.1376,70.239
"17117",16.223,1009,79.336,3.387,25.019,1087.8,549.79,133.54,12.044,0.58914,72.127
"17118",17.55,1009.2,63.79,3.3778,24.95,1087.4,549.95,132.58,11.894,1.8587,73.553
"17119",18.886,1009,59.02,3.4176,24.815,1086.5,550.1,131.54,11.969,2.4713,75.148
"17120",19.756,1008.3,65.525,3.3958,25.289,1088.9,550.09,133.71,12,2.5454,73.595
"17121",19.008,1007.6,75.331,3.3586,25.211,1088.5,550.18,133.93,12.049,1.3143,68.674
"17122",17.749,1007,82.978,3.3471,25.032,1087.5,550.13,133.52,11.895,1.3577,66.256
"17123",17.241,1006.4,79.498,2.8719,21.356,1065.6,549.84,117.27,10.835,3.1749,63.303
"17124",17.216,1005.8,67.908,2.6902,19.749,1056.1,549.91,110.16,10.372,4.1806,64.624
"17125",17.713,1005.3,59.646,2.7204,19.862,1056.6,550.16,110.23,10.453,4.2305,65.266
"17126",17.826,1005.3,70.489,2.6879,19.707,1055.9,550.01,110.07,10.448,4.4768,62.968
"17127",16.994,1005.4,77.96,2.621,19.359,1053.3,549.95,108.39,10.29,4.9265,63.851
"17128",16.729,1005.1,77.482,2.6066,19.144,1052.3,550.01,107.53,10.319,5.2052,69.441
"17129",16.778,1003.9,74.723,2.6573,19.447,1054.3,549.91,109.11,10.431,4.8884,65.309
"17130",16.894,1003.8,73.403,2.6256,19.191,1052.4,550.02,107.57,10.318,4.4692,63.942
"17131",16.968,1003.1,71.4,2.6404,19.413,1053.7,550.01,108.36,10.361,4.0003,62.322
"17132",17.38,1002.6,67.321,2.6738,19.536,1054.1,550.09,108.57,10.404,4.1513,63.373
"17133",17.35,1001.7,68.756,2.6447,19.304,1052.9,549.85,107.74,10.27,4.6112,66.305
"17134",17.346,1001.1,68.835,2.621,19.396,1053.1,550.05,107.9,10.381,4.4451,64.94
"17135",17.373,1000.6,68.201,2.6404,19.649,1054.3,549.89,109.01,10.442,4.4445,65.724
"17136",17.124,999.91,71.077,2.6561,19.692,1054.8,550.05,109.63,10.333,4.3863,64.483
"17137",16.998,999.39,71.255,2.6746,19.61,1054.6,549.85,109.25,10.322,4.6002,65.541
"17138",17.665,999.37,67.9,2.962,21.928,1067.8,550.17,118.85,10.957,3.3455,68.456
"17139",18.324,999.29,65.799,3.4714,25.742,1090.5,549.96,135.56,12.022,1.4988,75.612
"17140",18.067,998.99,70.245,3.8354,28.669,1092.7,541.26,142.95,12.764,1.6403,71.492
"17141",17.765,999.02,73.413,4.0766,30.587,1100,539.04,150.48,13.317,1.3269,71.436
"17142",17.851,999.6,75.611,4.1431,30.893,1100.2,537.81,151.59,13.435,0.96618,69.138
"17143",17.505,999.31,83.082,4.131,30.794,1099.9,537.87,151.97,13.382,1.167,67.221
"17144",17.392,998.39,89.402,4.094,30.763,1099.8,538.49,151.7,13.397,0.96536,65.855
"17145",16.968,998.58,94.602,3.6103,26.426,1088.7,545.81,138.05,12.338,1.6287,65.297
"17146",16.09,998.22,99.292,4.2822,31.544,1099.9,535.43,154.17,13.551,1.2586,65.131
"17147",15.792,998.67,100.12,4.2901,31.487,1100.1,535.61,154.37,13.551,1.1328,63.796
"17148",15.099,998.75,100.12,3.5477,25.975,1089.4,548.39,137.54,12.131,1.7992,66.961
"17149",15.12,998.53,100.12,3.4643,25.208,1088.3,550.13,135.53,12,1.5277,67.529
"17150",15.03,998.83,100.12,3.5007,25.469,1089.7,550.37,136.8,11.981,1.5681,69.229
"17151",15.048,998.91,100.12,3.4284,24.746,1086,550.01,133.69,11.903,1.4157,66.352
"17152",15.242,999.47,100.11,3.3854,24.608,1085.2,550.07,133.04,11.828,1.6711,65.557
"17153",15.37,999.56,100.06,3.4485,24.907,1086.8,550.16,134.24,11.919,1.7412,65.884
"17154",15.214,999.89,100.11,3.404,24.592,1085.2,549.8,132.96,11.885,1.446,65.018
"17155",14.97,1000,99.946,2.7385,19.273,1053.1,549.69,109.23,10.411,5.3499,67.072
"17156",14.602,1000.1,100.12,2.7571,19.362,1054.1,550.01,109.92,10.358,4.8502,61.422
